"","PRODUTO","ano","rend","name"
"1939","AMENDOIM 1ª SAFRA","2016/17","118.3","area"
"1940","AMENDOIM 2ª SAFRA","2016/17","11","area"
"1941","ARROZ","2016/17","1980.9000000000001","area"
"1942","AVEIA","2016/17","340.10000000000002","area"
"1943","CANOLA","2016/17","48.100000000000001","area"
"1944","CENTEIO","2016/17","3.6000000000000001","area"
"1945","CEVADA","2016/17","108.40000000000001","area"
"1946","FEIJÃO TOTAL","2016/17","3180.3000000000002","area"
"1947","FEIJÃO 1ª SAFRA","2016/17","1111","area"
"1948","FEIJÃO 2ª SAFRA","2016/17","1426.9000000000001","area"
"1949","FEIJÃO 3ª SAFRA","2016/17","642.39999999999998","area"
"1950","GIRASSOL","2016/17","62.700000000000003","area"
"1951","MAMONA","2016/17","28","area"
"1952","MILHO TOTAL","2016/17","17591.700000000001","area"
"1953","MILHO 1ª SAFRA","2016/17","5482.5","area"
"1954","MILHO 2ª SAFRA","2016/17","12109.200000000001","area"
"1955","SOJA","2016/17","33909.400000000001","area"
"1956","SORGO","2016/17","628.5","area"
"1957","TRIGO","2016/17","1916","area"
"1958","TRITICALE","2016/17","23","area"
"1959","BRASIL","2016/17","60889.300000000003","area"
"1960","ALGODÃO","2017/18","1174.7","area"
"1961","AMENDOIM TOTAL","2017/18","139.30000000000001","area"
"1962","AMENDOIM 1ª SAFRA","2017/18","132.09999999999999","area"
"1963","AMENDOIM 2ª SAFRA","2017/18","6.4000000000000004","area"
"1964","ARROZ","2017/18","1972.0999999999999","area"
"1965","AVEIA","2017/18","375.60000000000002","area"
"1966","CANOLA","2017/18","35.5","area"
"1967","CENTEIO","2017/18","3.6000000000000001","area"
"1968","CEVADA","2017/18","111.90000000000001","area"
"1969","FEIJÃO TOTAL","2017/18","3171.6999999999998","area"
"1970","FEIJÃO 1ª SAFRA","2017/18","1061.2","area"
"1971","FEIJÃO 2ª SAFRA","2017/18","1532.7","area"
"1972","FEIJÃO 3ª SAFRA","2017/18","577.79999999999995","area"
"1973","GIRASSOL","2017/18","95.5","area"
"1974","MAMONA","2017/18","31.800000000000001","area"
"1975","MILHO TOTAL","2017/18","16616.400000000001","area"
"1976","MILHO 1ª SAFRA","2017/18","5082.1000000000004","area"
"1977","MILHO 2ª SAFRA","2017/18","11534.299999999999","area"
"1978","SOJA","2017/18","35149.199999999997","area"
"1979","SORGO","2017/18","782.20000000000005","area"
"1980","TRIGO","2017/18","2042.4000000000001","area"
"1981","TRITICALE","2017/18","19.899999999999999","area"
"1982","BRASIL","2017/18","61721.800000000003","area"
"1983","ALGODÃO","2018/19","1618.2000000000003","area"
"1984","AMENDOIM TOTAL","2018/19","146.80000000000001","area"
"1985","AMENDOIM 1ª SAFRA","2018/19","139.80000000000004","area"
"1986","AMENDOIM 2ª SAFRA","2018/19","7","area"
"1987","ARROZ","2018/19","1697.4000000000001","area"
"1988","AVEIA","2018/19","398.00000000000006","area"
"1989","CANOLA","2018/19","34","area"
"1990","CENTEIO","2018/19","4","area"
"1991","CEVADA","2018/19","118.80000000000001","area"
"1992","FEIJÃO TOTAL","2018/19","2922.2000000000003","area"
"1993","FEIJÃO 1ª SAFRA","2018/19","922.59999999999991","area"
"1994","FEIJÃO 2ª SAFRA","2018/19","1418.5999999999999","area"
"1995","FEIJÃO 3ª SAFRA","2018/19","581","area"
"1996","GERGILIM","2018/19","53","area"
"1997","GIRASSOL","2018/19","62.800000000000011","area"
"1998","MAMONA","2018/19","46.600000000000001","area"
"1999","MILHO TOTAL","2018/19","17492.900000000001","area"
"2000","MILHO 1ª SAFRA","2018/19","4103.8999999999996","area"
"2001","MILHO 2ª SAFRA","2018/19","12878","area"
"2002","MILHO 3ª SAFRA","2018/19","511","area"
"2003","SOJA","2018/19","35874","area"
"2004","SORGO","2018/19","732.30000000000007","area"
"2005","TRIGO","2018/19","2040.5","area"
"2006","TRITICALE","2018/19","15.6","area"
"2007","BRASIL","2018/19","63257.100000000006","area"
"2008","ALGODÃO","2019/20 Previsão (¹)","1670.7","area"
"2009","AMENDOIM TOTAL","2019/20 Previsão (¹)","160.39999999999998","area"
"2010","AMENDOIM 1ª SAFRA","2019/20 Previsão (¹)","153.30000000000001","area"
"2011","AMENDOIM 2ª SAFRA","2019/20 Previsão (¹)","7.0999999999999996","area"
"2012","ARROZ","2019/20 Previsão (¹)","1657.0999999999999","area"
"2013","AVEIA","2019/20 Previsão (¹)","399.20000000000005","area"
"2014","CANOLA","2019/20 Previsão (¹)","33.5","area"
"2015","CENTEIO","2019/20 Previsão (¹)","4.7000000000000002","area"
"2016","CEVADA","2019/20 Previsão (¹)","122.8","area"
"2017","FEIJÃO TOTAL","2019/20 Previsão (¹)","2927.5","area"
"2018","FEIJÃO 1ª SAFRA","2019/20 Previsão (¹)","926.5","area"
"2019","FEIJÃO 2ª SAFRA","2019/20 Previsão (¹)","1425.9000000000001","area"
"2020","FEIJÃO 3ª SAFRA","2019/20 Previsão (¹)","575.10000000000002","area"
"2021","GERGILIM","2019/20 Previsão (¹)","160","area"
"2022","GIRASSOL","2019/20 Previsão (¹)","47.299999999999997","area"
"2023","MAMONA","2019/20 Previsão (¹)","45.5","area"
"2024","MILHO TOTAL","2019/20 Previsão (¹)","18475","area"
"2025","MILHO 1ª SAFRA","2019/20 Previsão (¹)","4222.3999999999996","area"
"2026","MILHO 2ª SAFRA","2019/20 Previsão (¹)","13732.799999999999","area"
"2027","MILHO 3ª SAFRA","2019/20 Previsão (¹)","519.79999999999995","area"
"2028","SOJA","2019/20 Previsão (¹)","36843.599999999999","area"
"2029","SORGO","2019/20 Previsão (¹)","817.90000000000009","area"
"2030","TRIGO","2019/20 Previsão (¹)","2177.6999999999998","area"
"2031","TRITICALE","2019/20 Previsão (¹)","15.6","area"
"2032","BRASIL","2019/20 Previsão (¹)","65558.5","area"
